ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length,final_state
60,0,0.012000036425888538,0.19108796119689941,-0.17247629165649414,0.012000000104308128,0.052953943610191345,0.05469357222318649,326,174,0.012000009417533875,0.00019639951642602682,0.01200003083795309,500,3
61,0,0.012000037357211113,0.16961312294006348,-0.1501297950744629,0.012000000104308128,0.050700146704912186,0.05188106372952461,318,182,0.011999987997114658,0.0002041013358393684,0.01200003083795309,500,3
62,0,0.012000035494565964,0.24314451217651367,-0.07079589366912842,0.012000000104308128,0.043671756982803345,0.045667339116334915,198,302,0.011999904178082943,0.0002041855186689645,0.012000033631920815,500,3
63,1,0.09542778134346008,0.2257981300354004,-0.16614198684692383,0.012000000104308128,0.042600117623806,0.04379992559552193,190,310,0.011999906972050667,0.00026076004724018276,0.012000026181340218,500,3
64,0,0.01200003270059824,0.16179823875427246,-0.10013008117675781,0.012000000104308128,0.04707916080951691,0.04769380763173103,276,224,0.011999971233308315,0.00020095202489756048,0.012000028975307941,500,3
65,0,0.01231697853654623,0.19176697731018066,-0.03780364990234375,0.012000000104308128,0.04350423812866211,0.044228408485651016,208,292,0.011999920941889286,0.00017836406186688691,0.012000015936791897,500,3
66,1,0.14544212818145752,0.27995824813842773,-0.19766676425933838,0.012000000104308128,0.04340536519885063,0.05573654547333717,6,494,0.12582215666770935,1.4714994430541992,0.12582215666770935,500,3
67,1,0.12477103620767593,0.17843413352966309,-0.11500251293182373,0.012000000104308128,0.04860205203294754,0.048614490777254105,306,194,0.012000038288533688,0.00016279722331091762,0.012000049464404583,500,3
68,0,0.04143062233924866,0.24039578437805176,-0.12755203247070312,0.012000000104308128,0.04912508651614189,0.05065165087580681,294,206,0.011999896727502346,0.00025029474636539817,0.012000015005469322,500,3
69,1,0.07524167001247406,0.16496407985687256,-0.028317928314208984,0.012000000104308128,0.04538337513804436,0.0472768172621727,224,276,0.011999915353953838,0.00032085878774523735,0.012000045739114285,500,3
70,1,0.12765052914619446,0.16975247859954834,0.16381561756134033,0.012000000104308128,0.044207364320755005,0.044659294188022614,220,280,0.012000009417533875,0.0002698591270018369,0.012000036425888538,500,3
71,1,0.1530822366476059,0.2955319881439209,-0.0643770694732666,0.012000000104308128,0.04938376322388649,0.04996306076645851,342,158,0.011999834328889847,0.0008599215652793646,0.011999868787825108,500,3
72,1,0.11163459718227386,0.26330864429473877,-0.14965319633483887,0.012000000104308128,0.04204785078763962,0.04365505278110504,176,324,0.011999979615211487,0.00021086240303702652,0.01200005691498518,500,3
73,1,0.09018822014331818,0.14736366271972656,-0.09832358360290527,0.012000000104308128,0.043473828583955765,0.044154588133096695,210,290,0.011999852024018764,0.0002902571577578783,0.012000012211501598,500,3
74,0,0.012000036425888538,0.14847862720489502,0.04741811752319336,0.012000000104308128,0.04651961848139763,0.04669460281729698,252,248,0.012000015005469322,0.0001995988131966442,0.012000031769275665,500,3
75,1,0.1315285712480545,0.1440204381942749,-0.13505125045776367,0.012000000104308128,0.04562656208872795,0.04589897394180298,240,260,0.011999973095953465,0.0003630366700235754,0.012000016868114471,500,3
76,1,0.09906833618879318,0.1760561466217041,0.015364885330200195,0.012000000104308128,0.047871630638837814,0.04928547516465187,264,236,0.0119999460875988,0.00031585441320203245,0.012000021524727345,500,3
77,0,0.04699239879846573,0.23787546157836914,-0.15840911865234375,0.012000000104308128,0.0505075566470623,0.05189303681254387,306,194,0.012000004760921001,0.00018770256428979337,0.01200003270059824,500,3
78,1,0.07114370912313461,0.23318195343017578,0.054286956787109375,0.012000000104308128,0.04236818477511406,0.04446711391210556,180,320,0.012000040151178837,0.0003061080351471901,0.012000061571598053,500,3
79,0,0.012000038288533688,0.254058837890625,-0.08273816108703613,0.012000000104308128,0.04472992941737175,0.047033876180648804,204,296,0.011999908834695816,0.0002059988910332322,0.012000036425888538,500,3
80,0,0.049805715680122375,0.23863768577575684,-0.09365439414978027,0.012000000104308128,0.04685291647911072,0.047615401446819305,266,234,0.011999995447695255,0.00026907844585366547,0.01200003083795309,500,3
81,0,0.012295684777200222,0.14215493202209473,-0.06983470916748047,0.012000000104308128,0.04705066978931427,0.047274231910705566,270,230,0.011999920010566711,0.00018965300114359707,0.012000038288533688,500,3
82,0,0.012000038288533688,0.13151097297668457,-0.15317821502685547,0.012000000104308128,0.04987777769565582,0.050663892179727554,364,136,0.011999957263469696,0.0002055153454421088,0.012000033631920815,500,3
83,1,0.07313931733369827,0.17834234237670898,-0.06152081489562988,0.012000000104308128,0.04723715782165527,0.04725196957588196,278,222,0.011999953538179398,0.0003569095570128411,0.01199998427182436,500,3
84,0,0.012000038288533688,0.15810108184814453,-0.11696004867553711,0.012000000104308128,0.04794308915734291,0.04864944517612457,296,204,0.011999974958598614,0.00020400836365297437,0.012000034563243389,500,3
85,0,0.012000038288533688,0.19613254070281982,0.10006117820739746,0.012000000104308128,0.04635594040155411,0.04749235138297081,246,254,0.011999942362308502,0.00019630225142464042,0.012000038288533688,500,3
86,0,0.012000035494565964,0.23409414291381836,0.19349193572998047,0.012000000104308128,0.04694627225399017,0.04928909242153168,352,148,0.011999961920082569,0.00019837022409774363,0.012000034563243389,500,3
87,1,0.18427541851997375,0.10070240497589111,-0.015517234802246094,0.012000000104308128,0.04859301820397377,nan,-1,0,nan,nan,nan,500,0
88,1,0.09029589593410492,0.23903322219848633,0.15910124778747559,0.012000000104308128,0.041852787137031555,0.0440138578414917,186,314,0.011999929323792458,0.0002766910765785724,0.012000016868114471,500,3
89,0,0.012000038288533688,0.2606070041656494,0.11251449584960938,0.012000000104308128,0.048473894596099854,0.05098329111933708,228,272,0.012000028043985367,0.00019636221986729652,0.01200003083795309,500,3
90,1,0.08048742264509201,0.20635724067687988,-0.08769822120666504,0.012000000104308128,0.046069346368312836,0.04619866609573364,238,262,0.011999876238405704,0.0004676452081184834,0.011999999172985554,500,3
91,0,0.043956466019153595,0.14086270332336426,0.1004338264465332,0.012000000104308128,0.0451115146279335,0.04554687812924385,236,264,0.012000028043985367,0.00017887857393361628,0.012000050395727158,500,3
92,0,0.012000035494565964,0.16835236549377441,0.0813744068145752,0.012000000104308128,0.04604623094201088,0.04661767929792404,254,246,0.011999925598502159,0.00019634724594652653,0.012000034563243389,500,3
93,0,0.012000037357211113,0.2688760757446289,-0.10068535804748535,0.012000000104308128,0.047491203993558884,0.05015447735786438,216,284,0.012000001966953278,0.0002040300314547494,0.012000034563243389,500,3
94,0,0.012000038288533688,0.1334669589996338,0.1302638053894043,0.012000000104308128,0.04917614907026291,0.0497409887611866,338,162,0.012000001966953278,0.0002055153454421088,0.012000033631920815,500,3
95,1,0.08960039913654327,0.17993521690368652,0.06993997097015381,0.012000000104308128,0.042626943439245224,0.044962018728256226,186,314,0.011999932117760181,0.00029682120657525957,0.012000028043985367,500,3
96,0,0.012000036425888538,0.22904086112976074,-0.15497875213623047,0.012000000104308128,0.05242965370416641,0.054603420197963715,282,218,0.012000031769275665,0.00020052373292855918,0.012000036425888538,500,3
97,0,0.012519127689301968,0.2969398498535156,-0.019962072372436523,0.012000000104308128,0.042710915207862854,0.04586783051490784,176,324,0.011999998241662979,0.0001905250537674874,0.012000054121017456,500,3
98,1,0.06945009529590607,0.2490689754486084,-0.10655331611633301,0.012000000104308128,0.04898298159241676,0.049997683614492416,312,188,0.0119999460875988,0.00034696448710747063,0.01199998427182436,500,3
99,0,0.012000035494565964,0.20969223976135254,0.10964787006378174,0.012000000104308128,0.046634476631879807,0.04809857904911041,246,254,0.011999912559986115,0.0002041855186689645,0.012000033631920815,500,3
100,1,0.06207801401615143,0.2630643844604492,-0.09325909614562988,0.012000000104308128,0.04729117825627327,0.0484001524746418,252,248,0.01199998427182436,0.00042550204670988023,0.012000001035630703,500,3
