ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length,final_state
77,1,0.18257328867912292,0.15749406814575195,-0.17006421089172363,0.012000000104308128,0.047692395746707916,0.04992173984646797,240,760,0.011999836191534996,0.0004687678883783519,0.012000026181340218,1000,3
78,1,0.11760395020246506,0.10479593276977539,-0.17477822303771973,0.012000000104308128,0.04679098725318909,0.046825699508190155,256,744,0.011999928392469883,0.00025270297192037106,0.011999988928437233,1000,3
79,1,0.14007091522216797,0.15409517288208008,0.12928986549377441,0.012000000104308128,0.04422002658247948,0.04688466340303421,194,806,0.011999865062534809,0.0004760452138725668,0.011999969370663166,1000,3
80,1,0.11743003875017166,0.1250474452972412,0.14679980278015137,0.012000000104308128,0.0442274734377861,0.04513997212052345,194,806,0.011999930255115032,0.000469132442958653,0.011999991722404957,1000,3
81,0,0.012835427187383175,0.14163756370544434,0.10332226753234863,0.012000000104308128,0.0483274981379509,0.04869513586163521,296,704,0.011999995447695255,0.00023165784659795463,0.012000049464404583,1000,3
82,0,0.0890636071562767,0.13213038444519043,0.036559462547302246,0.012000000104308128,0.045496221631765366,0.04713044315576553,228,772,0.012000045739114285,0.000348855770425871,0.01200005691498518,1000,3
83,0,0.012000040151178837,0.285158634185791,0.11012828350067139,0.012000000104308128,0.05073065310716629,0.05361800640821457,224,776,0.012000014074146748,0.00021757054491899908,0.012000033631920815,1000,3
84,0,0.012000037357211113,0.23705744743347168,-0.11712121963500977,0.012000000104308128,0.048108432441949844,0.05019007995724678,238,762,0.011999903246760368,0.0002040176186710596,0.012000037357211113,1000,3
85,0,0.029584892094135284,0.2035067081451416,-0.08375167846679688,0.012000000104308128,0.046463653445243835,0.04783742502331734,234,766,0.011999975889921188,0.00020210542425047606,0.012000054121017456,1000,3
86,1,0.12834672629833221,0.2064952850341797,-0.1363898515701294,0.012000000104308128,0.04215221479535103,0.044187407940626144,190,810,0.011999913491308689,0.0005688487435691059,0.012000071816146374,1000,3
87,0,0.012000035494565964,0.1251530647277832,-0.16808438301086426,0.012000000104308128,0.05159015581011772,0.05248686298727989,386,614,0.011999906972050667,0.00019904764485545456,0.012000035494565964,1000,3
88,0,0.012000038288533688,0.16253530979156494,0.1934208869934082,0.012000000104308128,0.0534338541328907,0.055048614740371704,378,622,0.012000011280179024,0.00019631654140539467,0.012000038288533688,1000,3
89,0,0.012000037357211113,0.10576498508453369,0.16829681396484375,0.012000000104308128,0.05155572667717934,0.0523037426173687,412,588,0.011999947018921375,0.0001964056136785075,0.012000035494565964,1000,3
90,0,0.012000038288533688,0.23789775371551514,0.15277457237243652,0.012000000104308128,0.05174408107995987,0.054029811173677444,278,722,0.012000007554888725,0.00020006504200864583,0.012000038288533688,1000,3
91,0,0.012000036425888538,0.2479400634765625,0.052701711654663086,0.012000000104308128,0.04289183020591736,0.04495060443878174,186,814,0.011999987997114658,0.0002000618987949565,0.012000036425888538,1000,3
92,0,0.012000036425888538,0.20607376098632812,-0.16604375839233398,0.012000000104308128,0.05265284702181816,0.054555363953113556,308,692,0.011999896727502346,0.00019639951642602682,0.012000035494565964,1000,3
93,0,0.012000037357211113,0.23903679847717285,-0.008135318756103516,0.012000000104308128,0.041648104786872864,0.04339899867773056,174,826,0.011999920010566711,0.00020321911142673343,0.012000037357211113,1000,3
94,0,0.012000038288533688,0.22712087631225586,-0.07330906391143799,0.012000000104308128,0.04355243220925331,0.04517131671309471,206,794,0.012000009417533875,0.00020782285719178617,0.012000037357211113,1000,3
95,0,0.02562721259891987,0.2735896110534668,-0.039241790771484375,0.012000000104308128,0.044485192745923996,0.04726458340883255,196,804,0.011999893002212048,0.0004467394028324634,0.01199997216463089,1000,3
96,0,0.012000037357211113,0.25739192962646484,0.07249975204467773,0.012000000104308128,0.04446033388376236,0.046810392290353775,196,804,0.011999898590147495,0.00020410676370374858,0.012000036425888538,1000,3
97,0,0.012892908416688442,0.15039348602294922,-0.14105892181396484,0.012000000104308128,0.049280378967523575,0.05010256916284561,326,674,0.011999901384115219,0.0001435802405467257,0.012000023387372494,1000,3
98,0,0.01821451261639595,0.27557849884033203,-0.19132792949676514,0.012000000104308128,0.023303870111703873,nan,-1,0,nan,nan,nan,1000,0
99,0,0.03493635356426239,0.2842288017272949,0.06437182426452637,0.012000000104308128,0.047130901366472244,0.049986887723207474,210,790,0.011999929323792458,0.00017828245472628623,0.01200005691498518,1000,3
100,0,0.04937386512756348,0.16959285736083984,-0.16078472137451172,0.012000000104308128,0.04700362682342529,0.048642076551914215,248,752,0.011999974027276039,0.0004624883003998548,0.012000039219856262,1000,3
