step,phase,raw_grip_cmd,jpos_shoulder_pan,jpos_shoulder_lift,jpos_elbow_flex,jpos_wrist_flex,jpos_wrist_roll,jpos_gripper,jpos_left_proximal,jpos_right_proximal,jpos_left_distal,jpos_right_distal,jvel_shoulder_pan,jvel_shoulder_lift,jvel_elbow_flex,jvel_wrist_flex,jvel_wrist_roll,jvel_gripper,jvel_left_proximal,jvel_right_proximal,jvel_left_distal,jvel_right_distal,jtorque_shoulder_pan,jtorque_shoulder_lift,jtorque_elbow_flex,jtorque_wrist_flex,jtorque_wrist_roll,jtorque_gripper,jtorque_left_proximal,jtorque_right_proximal,jtorque_left_distal,jtorque_right_distal,tip_distance
90,open,1.0,6.216400652192533e-05,0.04647333547472954,0.0017163605662062764,1.5698479413986206,0.00028023135382682085,-4.89681073467807e-10,-0.052250273525714874,0.1743180900812149,0.05397132784128189,-0.10769645124673843,0.00010003332863561809,-0.11336694657802582,-0.005472398828715086,0.00031830547959543765,0.000386321684345603,-3.994656708528055e-06,0.1687951236963272,-0.14824402332305908,-0.1687989979982376,0.1687951683998108,-0.018494177609682083,-0.5314135551452637,0.04032649099826813,0.002837107516825199,-0.019799893721938133,0.0,-0.19771909713745117,-2.5,0.06501039862632751,0.2081601619720459,0.08213996142148972
91,open,1.0,6.42353406874463e-05,0.046496402472257614,0.0017155464738607407,1.5698472261428833,0.0002933674259111285,-5.14010334295989e-10,-0.049211714416742325,0.17341992259025574,0.05093200504779816,-0.10283834487199783,0.00014101322449278086,-0.11342120170593262,-0.005469299852848053,0.0003343975404277444,0.0005375785985961556,-5.152305675437674e-06,0.16378894448280334,-0.14390556514263153,-0.16379396617412567,0.16378894448280334,-0.022312579676508904,-0.5318145751953125,0.04027681052684784,0.0024015791714191437,-0.023610476404428482,0.0,-0.2826547622680664,-2.5,0.07037931680679321,0.19370949268341064,0.08229263126850128
92,open,1.0,6.623234366998076e-05,0.04651835560798645,0.00171479897107929,1.569846510887146,0.00030606036307290196,-5.467870045627876e-10,-0.04634995386004448,0.172573059797287,0.04806949943304062,-0.09815903007984161,0.000179188689799048,-0.11347319930791855,-0.005465872120112181,0.0003494408738333732,0.0006777337403036654,-6.2350932239496615e-06,0.15905100107192993,-0.13983526825904846,-0.1590571105480194,0.15905103087425232,-0.025883749127388,-0.5321850776672363,0.040219247341156006,0.0019932081922888756,-0.027168255299329758,0.0,-0.3621830940246582,-2.5,0.07538926601409912,0.17960792779922485,0.08243636041879654
93,open,1.0,6.815698725404218e-05,0.04653925076127052,0.0017141122370958328,1.5698457956314087,0.0003183193039149046,-5.314770290532067e-10,-0.04365471750497818,0.1717744916677475,0.045373544096946716,-0.09365514665842056,0.00021474108507391065,-0.11352241784334183,-0.005462706089019775,0.00036345201078802347,0.000807572272606194,-7.25248537492007e-06,0.1545666605234146,-0.1360158622264862,-0.15457378327846527,0.15456664562225342,-0.02922343648970127,-0.5325336456298828,0.04014576971530914,0.0016169967129826546,-0.03049023076891899,0.0,-0.4366331100463867,-2.5,0.08006277680397034,0.1658707559108734,0.08257171511650085
94,open,1.0,7.001137419138104e-05,0.04655914008617401,0.0017134801018983126,1.5698450803756714,0.00033015370718203485,-5.609630537861676e-10,-0.04111630469560623,0.17102137207984924,0.04283443093299866,-0.08932308107614517,0.0002478526148479432,-0.1135697141289711,-0.005459423176944256,0.0003764747525565326,0.0009278390789404511,-8.206280654121656e-06,0.15032246708869934,-0.13243156671524048,-0.1503305435180664,0.15032246708869934,-0.03234604746103287,-0.5328755378723145,0.040096789598464966,0.0012667719274759293,-0.03359173238277435,0.0,-0.5063216686248779,-2.5,0.08442145586013794,0.15250816941261292,0.08269919455051422
95,open,1.0,7.179757812991738e-05,0.04657808691263199,0.0017129018669947982,1.569844365119934,0.0003415732644498348,-5.697727845088707e-10,-0.0387255996465683,0.17031104862689972,0.040443044155836105,-0.08515901118516922,0.0002786755212582648,-0.11361445486545563,-0.005456478800624609,0.0003886694903485477,0.0010391889372840524,-9.099030648940243e-06,0.14630495011806488,-0.12906697392463684,-0.14631392061710358,0.1463049054145813,-0.035265859216451645,-0.5331912040710449,0.04003483057022095,0.0009489739313721657,-0.036487601697444916,0.0,-0.5715441703796387,-2.5,0.08848558366298676,0.1395288109779358,0.08281918615102768
96,open,1.0,7.35176436137408e-05,0.04659610986709595,0.0017123742727562785,1.5698437690734863,0.00035258830757811666,-5.7636506678449e-10,-0.036473993211984634,0.16964112222194672,0.038190796971321106,-0.08115892112255096,0.00030736447661183774,-0.11365746706724167,-0.005453610327094793,0.0003999879991170019,0.0011422631796449423,-9.936320566339418e-06,0.1425018459558487,-0.1259079873561859,-0.14251165091991425,0.14250189065933228,-0.03799526020884514,-0.5334711074829102,0.03994812071323395,0.0006521008908748627,-0.039190907031297684,0.0,-0.6325671672821045,-2.5,0.09227284789085388,0.12693923711776733,0.08293218910694122
97,open,1.0,7.51734696677886e-05,0.04661327227950096,0.0017118901014328003,1.5698432922363281,0.0003632089064922184,-5.53426138250046e-10,-0.03435341641306877,0.16900917887687683,0.036069583147764206,-0.07731862366199493,0.00033406863803975284,-0.11369813233613968,-0.005450576078146696,0.00041005254024639726,0.0012376820668578148,-1.0718083103711251e-05,0.13890224695205688,-0.1229422390460968,-0.13891282677650452,0.1389022171497345,-0.04054723680019379,-0.5337457656860352,0.03990139067173004,0.0003682989627122879,-0.04171539843082428,0.0,-0.6896774768829346,-2.5,0.09580352902412415,0.11474069952964783,0.08303863555192947
98,open,1.0,7.67670280765742e-05,0.04662960395216942,0.0017114479560405016,1.5698426961898804,0.0003734454803634435,-5.802674452048961e-10,-0.03235622122883797,0.16841310262680054,0.034071773290634155,-0.0736338347196579,0.00035891664447262883,-0.1137368306517601,-0.005448258947581053,0.0004194180073682219,0.0013259851839393377,-1.1454948435130063e-05,0.13549481332302094,-0.1201571524143219,-0.13550613820552826,0.13549479842185974,-0.04293292388319969,-0.5340075492858887,0.03981754183769226,0.00011537130922079086,-0.04407261312007904,0.0,-0.7431142330169678,-2.5,0.09909386932849884,0.10293471813201904,0.0831388384103775
99,open,1.0,7.830036338418722e-05,0.0466451570391655,0.0017110430635511875,1.569841980934143,0.00038330850657075644,-5.953378900969142e-10,-0.030475229024887085,0.1678507924079895,0.03219020366668701,-0.07010019570589066,0.0003820385318249464,-0.11377399414777756,-0.0054456861689686775,0.00042878836393356323,0.0014076746301725507,-1.2142359082645271e-05,0.13226968050003052,-0.11754176020622253,-0.13228169083595276,0.1322697103023529,-0.04516296088695526,-0.5342540740966797,0.03976266086101532,-0.00010980665683746338,-0.046273503452539444,0.0,-0.7931017875671387,-2.5,0.10215882956981659,0.09152212738990784,0.08323324471712112
