ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length,final_state
68,0,0.04143062233924866,0.24039578437805176,-0.12755203247070312,0.012000000104308128,0.03476262837648392,0.03659956902265549,324,176,0.01199991162866354,0.00024824909633025527,0.012000015005469322,500,3
69,1,0.07524167001247406,0.16496407985687256,-0.028317928314208984,0.012000000104308128,0.03320088982582092,0.03531954064965248,246,254,0.011999939568340778,0.00031633704202249646,0.012000045739114285,500,3
70,1,0.12765052914619446,0.16975247859954834,0.16381561756134033,0.012000000104308128,0.033646006137132645,0.03414170816540718,242,258,0.012000023387372494,0.0002698591270018369,0.012000036425888538,500,3
71,1,0.1530822366476059,0.2955319881439209,-0.0643770694732666,0.012000000104308128,0.03505055233836174,0.03576168417930603,376,124,0.01199986133724451,0.0008599215652793646,0.011999866925179958,500,3
72,1,0.11163459718227386,0.26330864429473877,-0.14965319633483887,0.012000000104308128,0.03133247792720795,0.033004697412252426,194,306,0.011999955400824547,0.00021086240303702652,0.01200005691498518,500,3
73,1,0.09018822014331818,0.14736366271972656,-0.09832358360290527,0.012000000104308128,0.03354314714670181,0.03426450118422508,230,270,0.011999903246760368,0.0002902571577578783,0.012000012211501598,500,3
74,0,0.012000036425888538,0.14847862720489502,0.04741811752319336,0.012000000104308128,0.03441377729177475,0.03464470058679581,280,220,0.011999904178082943,0.0001995988131966442,0.012000031769275665,500,3
75,1,0.1315285712480545,0.1440204381942749,-0.13505125045776367,0.012000000104308128,0.03385995700955391,0.034186504781246185,266,234,0.011999879032373428,0.0003630366700235754,0.012000016868114471,500,3
76,1,0.09906833618879318,0.1760561466217041,0.015364885330200195,0.012000000104308128,0.03398345410823822,0.0356164388358593,292,208,0.011999878101050854,0.00031585132819600403,0.012000021524727345,500,3
77,0,0.04699239879846573,0.23787546157836914,-0.15840911865234375,0.012000000104308128,0.03452546149492264,0.03623196482658386,340,160,0.011999912559986115,0.00018770256428979337,0.01200003270059824,500,3
78,1,0.07114370912313461,0.23318195343017578,0.054286956787109375,0.012000000104308128,0.031011007726192474,0.03325565904378891,198,302,0.012000015936791897,0.0003061080351471901,0.012000061571598053,500,3
79,0,0.012000038288533688,0.254058837890625,-0.08273816108703613,0.012000000104308128,0.03252771496772766,0.0350913405418396,224,276,0.011999905109405518,0.0002059988910332322,0.012000036425888538,500,3
80,0,0.049805715680122375,0.23863768577575684,-0.09365439414978027,0.012000000104308128,0.03423832356929779,0.03510202467441559,294,206,0.012000007554888725,0.00026907844585366547,0.01200003083795309,500,3
81,0,0.012295684777200222,0.14215493202209473,-0.06983470916748047,0.012000000104308128,0.034431032836437225,0.03472243249416351,300,200,0.011999938637018204,0.00018965300114359707,0.012000038288533688,500,3
82,0,0.012000038288533688,0.13151097297668457,-0.15317821502685547,0.012000000104308128,0.03446401283144951,0.03546319901943207,400,100,0.011999922804534435,0.0002055153454421088,0.012000033631920815,500,3
83,1,0.07313931733369827,0.17834234237670898,-0.06152081489562988,0.012000000104308128,0.03529968485236168,0.03531259298324585,308,192,0.011999889276921749,0.0003569095570128411,0.01199998427182436,500,3
84,0,0.012000038288533688,0.15810108184814453,-0.11696004867553711,0.012000000104308128,0.033887721598148346,0.03473168984055519,328,172,0.011999990791082382,0.00020400836365297437,0.012000034563243389,500,3
85,0,0.012000038288533688,0.19613254070281982,0.10006117820739746,0.012000000104308128,0.03376825526356697,0.03503617271780968,272,228,0.012000026181340218,0.00019630225142464042,0.012000038288533688,500,3
86,0,0.012000035494565964,0.23409414291381836,0.19349193572998047,0.012000000104308128,0.02537257969379425,nan,-1,0,nan,nan,nan,500,0
87,1,0.18427541851997375,0.10070240497589111,-0.015517234802246094,0.012000000104308128,0.04859301820397377,nan,-1,0,nan,nan,nan,500,0
88,1,0.09029589593410492,0.23903322219848633,0.15910124778747559,0.012000000104308128,0.031736258417367935,0.03405487909913063,202,298,0.011999868787825108,0.0002766910765785724,0.012000016868114471,500,3
89,0,0.012000038288533688,0.2606070041656494,0.11251449584960938,0.012000000104308128,0.033596452325582504,0.03657388687133789,254,246,0.011999905109405518,0.00019636221986729652,0.01200003083795309,500,3
90,1,0.08048742264509201,0.20635724067687988,-0.08769822120666504,0.012000000104308128,0.03463509678840637,0.03480853885412216,264,236,0.011999858543276787,0.0004676452081184834,0.011999999172985554,500,3
91,0,0.043956466019153595,0.14086270332336426,0.1004338264465332,0.012000000104308128,0.034192971885204315,0.034677255898714066,260,240,0.011999928392469883,0.00017887857393361628,0.012000050395727158,500,3
92,0,0.012000035494565964,0.16835236549377441,0.0813744068145752,0.012000000104308128,0.03447139263153076,0.03510972112417221,280,220,0.011999929323792458,0.00019634724594652653,0.012000034563243389,500,3
93,0,0.012000037357211113,0.2688760757446289,-0.10068535804748535,0.012000000104308128,0.03303903341293335,0.036131955683231354,240,260,0.011999932117760181,0.00020047760335728526,0.012000034563243389,500,3
94,0,0.012000038288533688,0.1334669589996338,0.1302638053894043,0.012000000104308128,0.0349566675722599,0.03565363585948944,372,128,0.011999941430985928,0.0002055153454421088,0.012000033631920815,500,3
95,1,0.08960039913654327,0.17993521690368652,0.06993997097015381,0.012000000104308128,0.031055977568030357,0.0336032435297966,204,296,0.011999942362308502,0.0002968145126942545,0.012000028043985367,500,3
96,0,0.012000036425888538,0.22904086112976074,-0.15497875213623047,0.012000000104308128,0.034299738705158234,0.03709971904754639,318,182,0.011999941430985928,0.00020052373292855918,0.012000036425888538,500,3
97,0,0.012519127689301968,0.2969398498535156,-0.019962072372436523,0.012000000104308128,0.030844006687402725,0.034311436116695404,192,308,0.011999981477856636,0.0001905250537674874,0.012000054121017456,500,3
98,1,0.06945009529590607,0.2490689754486084,-0.10655331611633301,0.012000000104308128,0.03468472138047218,0.035900745540857315,344,156,0.011999870650470257,0.00034696448710747063,0.01199998427182436,500,3
99,0,0.012000035494565964,0.20969223976135254,0.10964787006378174,0.012000000104308128,0.03354622423648834,0.03521076589822769,272,228,0.012000014074146748,0.0002041855186689645,0.012000033631920815,500,3
100,1,0.06207801401615143,0.2630643844604492,-0.09325909614562988,0.012000000104308128,0.03369278460741043,0.03494159132242203,280,220,0.011999850161373615,0.00042550204670988023,0.011999992653727531,500,3
